what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1596793724217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596793728060
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1596793748239
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1596793748292
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596793748393
error,log,,,"Error while parsing /Ders3/src/Ders3.cpp.",1596793748856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1596793816587
error,log,,,"Error while parsing /Ders3/src/Ders3.cpp.",1596793816894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596793818233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596793818271
error,log,,,"Error while parsing /Ders2/src/Ders2.cpp.",1596793820660
error,log,,,"Error while parsing /Ders3/src/Ders3.cpp.",1596793820961
error,log,,,"Error while parsing /Ders1/src/Ders1.cpp.",1596793821264
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1596793824068
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1596793834250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1596793842663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1596793844955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1596793861905
error,log,,,"Error while parsing /Ders3/src/Ders3.cpp.",1596793862177
error,log,,,"Error while parsing /Ders2/src/Ders2.cpp.",1596793865767
error,log,,,"Error while parsing /Ders3/src/Ders3.cpp.",1596793866030
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1596793866630
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1596793872672
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1596793875423
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1596793883639
